date,time,location,download,upload,latency
2022-10-06,18:50,Holbæk,489.95,887.38,11.36 ms
2022-01-30,21:07,Vallensbæk,544.18,1240.1,8.94 ms
2022-05-21,11:34,Rudersdal,91.68,104.04,25.0 ms
2022-04-24,23:58,Læsø,293.59,415.68,3.83 ms
2022-11-17,19:48,Sorø,1309.51,799.05,17.12 ms
2022-04-27,08:57,Thisted,452.56,499.45,44.33 ms
2022-03-19,13:05,Lejre,1648.96,561.49,37.66 ms
2022-07-23,16:36,Middelfart,1953.93,985.9,12.64 ms
2022-06-07,08:07,Aalborg,1299.12,298.38,24.11 ms
2022-07-12,09:44,Odder,83.87,1176.23,46.05 ms
2022-07-20,20:35,Syddjurs,2497.26,840.07,26.63 ms
2022-02-18,05:30,Køge,1770.42,140.93,11.38 ms
2022-01-30,06:47,Assens,2083.56,851.0,23.52 ms
2022-01-08,22:47,Norddjurs,387.78,1143.33,55.11 ms
2022-09-26,02:28,Vesthimmerland,1520.59,522.98,3.45 ms
2022-10-31,07:50,Ærø,761.47,738.04,25.96 ms
2022-03-09,21:07,Furesø,182.2,1080.91,13.38 ms
2022-03-04,23:24,Nyborg,2004.14,284.85,50.17 ms
2022-10-31,11:17,Greve,2057.72,311.3,26.61 ms
2022-02-01,22:12,Nyborg,2493.26,1195.6,3.12 ms
2022-09-28,07:15,Vejen,1535.55,613.59,40.52 ms
2022-04-26,05:35,Lyngby-Taarbæk,1167.05,401.41,48.43 ms
2022-07-11,18:18,Aabenraa,93.21,828.79,54.34 ms
2022-03-30,02:06,Jammerbugt,1161.7,441.3,18.29 ms
2022-07-05,19:50,Dragør,1329.48,91.8,53.12 ms
2022-10-06,08:49,Mariagerfjord,1546.93,1089.89,29.92 ms
2022-05-19,06:32,Hedensted,1370.84,209.18,27.35 ms
2022-11-11,19:59,Ishøj,2051.22,1078.12,35.05 ms
2022-04-30,01:24,Sønderborg,309.45,940.21,35.16 ms
2022-06-30,04:57,Frederikssund,768.18,494.86,14.28 ms
2022-12-17,05:07,Halsnæs,364.15,1003.87,24.39 ms
2022-06-27,08:12,Albertslund,162.5,1227.19,38.72 ms
2022-09-13,19:20,Samsø,1407.89,926.66,10.84 ms
2022-04-02,13:46,Allerød,703.21,380.06,53.54 ms
2022-02-09,18:14,Frederiksberg,1266.8,363.89,46.58 ms
2022-01-07,05:49,Rødovre,926.66,685.16,22.94 ms
2022-07-27,21:09,Esbjerg,1054.06,224.65,37.47 ms
2022-06-26,12:26,Lolland,1427.34,330.99,19.69 ms
2022-07-07,21:24,Ishøj,2535.11,603.63,49.82 ms
2022-10-07,01:42,Horsens,542.61,849.32,6.2 ms
2022-02-27,12:29,Furesø,291.77,853.63,40.73 ms
2022-06-19,16:23,Hjørring,1174.65,696.38,52.87 ms
2022-10-24,16:11,Ærø,2249.41,1273.32,12.3 ms
2022-01-16,02:04,Skanderborg,2338.54,1074.89,21.94 ms
2022-09-07,01:55,Svendborg,1636.01,686.6,35.92 ms
2022-07-09,14:40,Rødovre,102.03,892.67,51.56 ms
2022-07-10,16:00,Favrskov,220.31,311.35,15.61 ms
2022-11-15,19:57,Hørsholm,2215.34,692.17,2.5 ms
2022-08-28,08:25,Lejre,246.66,437.47,11.54 ms
2022-01-02,17:15,Brøndby,74.35,469.74,30.34 ms
2022-02-15,11:18,Skanderborg,2161.91,687.03,38.31 ms
2022-08-09,03:20,Billund,1423.31,1109.21,37.48 ms
2022-03-13,06:18,Rødovre,1295.66,167.78,25.59 ms
2022-01-19,11:42,Holstebro,854.97,887.24,42.95 ms
2022-07-21,10:30,Assens,752.97,553.27,43.41 ms
2022-06-01,07:21,Gribskov,934.48,10.04,34.65 ms
2022-08-02,01:11,Horsens,2401.98,682.53,42.79 ms
2022-04-12,16:20,Glostrup,506.81,770.52,44.99 ms
2022-07-02,01:38,Vejle,1764.94,469.56,3.9 ms
2022-01-14,04:29,Vesthimmerland,2197.8,430.37,29.33 ms
2022-12-21,10:16,Favrskov,1705.09,979.41,24.81 ms
2022-09-29,12:36,Ærø,1223.91,457.98,51.16 ms
2022-11-13,11:15,Kerteminde,2230.53,295.69,12.94 ms
2022-08-19,10:59,Syddjurs,1758.15,112.61,18.72 ms
2022-07-22,11:52,Mariagerfjord,2267.9,463.23,13.46 ms
2022-02-18,08:35,Norddjurs,160.32,402.32,48.01 ms
2022-03-03,02:56,Norddjurs,876.84,545.98,7.67 ms
2022-01-19,20:12,Ringkøbing-Skjern,2423.09,85.24,19.46 ms
2022-12-21,02:12,Dragør,2480.45,437.28,39.78 ms
2022-05-17,05:58,Billund,170.14,722.19,4.5 ms
2022-01-26,11:32,Herning,1536.73,20.14,31.78 ms
2022-12-05,23:31,Nordfyn,2049.09,797.47,54.1 ms
2022-12-22,03:31,Næstved,1945.67,1249.59,51.04 ms
2022-08-09,10:30,Rødovre,1157.59,216.62,13.0 ms
2022-04-06,10:07,Svendborg,1585.58,958.7,43.48 ms
2022-12-04,19:00,Aarhus,1258.68,268.54,43.88 ms
2022-10-05,01:38,Lolland,1641.18,871.12,55.9 ms
2022-08-12,09:48,Odsherred,1027.59,1133.72,53.55 ms
2022-10-16,21:15,Ikast-Brande,155.35,448.26,33.35 ms
2022-01-17,05:36,Rødovre,625.87,830.82,51.52 ms
2022-05-20,02:18,Tønder,1664.86,401.48,36.85 ms
2022-06-19,15:11,Sorø,1728.3,467.05,25.24 ms
2022-02-21,19:55,Albertslund,2138.32,565.93,36.25 ms
2022-06-12,00:21,Nordfyn,2263.67,551.79,20.55 ms
2022-11-11,17:49,Hvidovre,2437.64,213.29,30.47 ms
2022-03-22,12:13,Jammerbugt,273.06,178.01,24.66 ms
2022-08-24,10:44,Nyborg,798.17,434.38,7.53 ms
2022-07-21,09:38,Langeland,397.89,46.84,21.13 ms
2022-02-18,00:18,Hvidovre,139.3,1182.01,32.68 ms
2022-10-25,11:22,Stevns,584.0,659.28,10.78 ms
2022-04-11,18:05,Brøndby,2378.43,632.24,50.55 ms
2022-04-26,11:59,Jammerbugt,150.58,609.87,55.24 ms
2022-04-04,19:34,Vallensbæk,2147.7,231.5,10.79 ms
2022-06-22,17:18,Favrskov,964.96,187.94,48.74 ms
2022-03-23,03:27,Hjørring,177.5,26.78,43.31 ms
2022-01-29,14:57,Faaborg-Midtfyn,137.69,177.23,3.29 ms
2022-10-15,15:29,Gentofte,1599.02,1185.92,55.09 ms
2022-10-29,21:11,Frederikssund,1278.52,1186.69,42.22 ms
2022-12-04,03:58,Holstebro,1435.74,718.7,16.76 ms
2022-09-25,12:47,Slagelse,359.54,411.25,32.65 ms
2022-12-24,11:34,Lejre,2006.0,186.95,27.79 ms
2022-08-25,22:02,Frederikshavn,2319.81,608.35,20.34 ms
2022-07-13,02:03,Helsingør,927.14,429.01,23.48 ms
2022-05-22,12:14,Langeland,1809.41,137.25,55.36 ms
2022-08-25,03:00,Ballerup,1683.07,894.89,52.35 ms
2022-06-18,09:20,Haderslev,2226.08,133.71,42.48 ms
2022-02-01,23:36,Holbæk,1645.93,1279.19,42.26 ms
2022-06-03,22:06,Frederiksberg,720.88,1246.39,41.77 ms
2022-08-02,07:15,Faxe,1654.49,344.58,7.08 ms
2022-12-22,02:49,Halsnæs,1316.55,1142.76,2.64 ms
2022-11-13,08:57,Herlev,2325.15,780.57,15.58 ms
2022-06-14,15:57,Tønder,1014.48,730.6,7.4 ms
2022-08-28,22:54,Sorø,758.03,681.2,8.97 ms
2022-08-06,16:24,Aarhus,1109.18,860.05,7.24 ms
2022-11-09,17:37,Lyngby-Taarbæk,1394.78,8.27,53.82 ms
2022-11-04,01:08,Frederikssund,929.45,185.33,24.33 ms
2022-02-19,13:28,Hørsholm,1915.19,279.72,55.58 ms
2022-06-14,12:56,Vejle,398.36,1015.38,36.78 ms
2022-06-10,23:34,Greve,2177.42,1134.11,31.8 ms
2022-08-05,21:15,Frederikssund,999.72,1104.64,7.56 ms
2022-10-17,07:22,Jammerbugt,1316.19,1095.83,17.7 ms
2022-06-07,03:07,Glostrup,1193.83,619.35,29.54 ms
2022-02-04,11:18,Sorø,585.98,345.91,13.35 ms
2022-05-31,10:48,Tårnby,161.09,104.98,37.48 ms
2022-03-08,13:16,Helsingør,1048.14,32.4,40.78 ms
2022-06-24,17:40,Solrød,958.93,208.77,37.36 ms
2022-01-13,00:23,Stevns,965.36,724.52,54.26 ms
2022-12-07,01:38,Esbjerg,866.38,1038.86,29.39 ms
2022-09-21,00:29,Samsø,1519.53,1041.44,32.22 ms
2022-11-28,10:36,Vejle,1307.38,540.28,2.97 ms
2022-04-10,04:32,Albertslund,599.72,1257.33,11.4 ms
2022-11-21,09:56,Gentofte,1407.27,748.15,30.09 ms
2022-02-26,00:22,Køge,1386.74,628.17,36.13 ms
2022-03-10,10:32,Halsnæs,2323.07,1143.98,9.45 ms
2022-05-18,01:39,Faaborg-Midtfyn,388.59,1186.39,20.66 ms
2022-01-16,01:45,Kalundborg,117.73,207.12,21.63 ms
2022-04-24,23:34,Fredericia,834.35,104.31,8.33 ms
2022-11-05,07:31,Mariagerfjord,2442.34,731.99,44.48 ms
2022-07-09,17:41,Glostrup,674.9,21.18,14.44 ms
2022-09-07,01:10,Viborg,1101.73,597.01,45.91 ms
2022-01-15,12:01,Sønderborg,1940.14,507.04,45.35 ms
2022-09-02,02:28,Hedensted,586.81,237.19,39.55 ms
2022-01-30,12:12,Dragør,1792.99,424.94,4.98 ms
2022-12-28,09:14,Middelfart,179.68,1049.99,41.26 ms
2022-12-03,22:02,Kerteminde,696.66,1191.18,37.7 ms
2022-11-26,10:23,Faxe,79.39,142.5,40.94 ms
2022-09-04,13:07,Middelfart,24.31,85.64,29.15 ms
2022-03-25,06:45,Hørsholm,381.19,747.38,13.77 ms
2022-10-16,11:01,Esbjerg,2083.57,963.62,15.77 ms
2022-04-25,21:01,Horsens,228.04,741.83,49.48 ms
2022-10-17,08:20,Odense,1604.68,690.91,44.42 ms
2022-01-24,14:05,Solrød,545.74,553.4,42.99 ms
2022-03-14,23:05,Favrskov,976.97,477.56,15.91 ms
2022-08-08,19:38,Morsø,153.77,423.68,32.93 ms
2022-05-30,00:26,Aalborg,1575.25,1068.24,20.63 ms
2022-12-29,22:04,Rudersdal,566.89,615.54,19.74 ms
2022-02-21,09:17,Jammerbugt,1336.73,1057.28,10.94 ms
2022-06-24,05:18,Frederikssund,38.99,871.89,38.41 ms
2022-05-04,13:36,Vallensbæk,1732.44,720.69,41.47 ms
2022-09-27,11:46,Albertslund,1480.5,19.29,27.96 ms
2022-10-15,01:40,Skive,2535.79,815.13,13.75 ms
2022-01-27,02:06,Thisted,708.53,67.94,49.32 ms
2022-07-18,10:28,Gribskov,2212.71,1101.74,17.07 ms
2022-11-21,16:08,Faxe,1479.8,330.34,36.49 ms
2022-02-23,13:12,Rudersdal,225.62,94.18,16.65 ms
2022-04-09,00:50,Assens,1140.43,1141.71,4.5 ms
2022-01-25,10:58,Frederikshavn,36.55,921.37,21.24 ms
2022-06-12,12:09,Esbjerg,632.13,141.3,35.3 ms
2022-06-24,08:42,Aalborg,2435.18,611.14,31.47 ms
2022-07-25,13:38,Kerteminde,84.66,241.3,43.05 ms
2022-08-05,12:31,Dragør,706.6,314.2,46.62 ms
2022-08-25,15:33,Lemvig,1168.32,720.17,3.86 ms
2022-11-24,09:50,Bornholm,764.18,349.62,7.53 ms
2022-08-09,22:16,Gladsaxe,2363.0,1073.48,54.64 ms
2022-04-03,17:52,Vesthimmerland,519.1,662.67,24.32 ms
2022-01-29,15:53,Aabenraa,2525.58,206.75,5.31 ms
2022-07-12,00:33,Sønderborg,2535.26,1104.18,34.31 ms
2022-07-10,14:26,Struer,2331.78,236.77,23.47 ms
2022-12-03,09:23,Sønderborg,531.69,83.21,26.73 ms
2022-11-12,08:45,Samsø,1226.47,1277.67,29.05 ms
2022-12-08,16:03,Svendborg,832.93,1234.88,55.84 ms
2022-02-22,01:19,Køge,1579.11,1260.5,9.57 ms
2022-02-18,11:38,Holbæk,1321.39,177.36,33.09 ms
2022-04-12,08:57,Gladsaxe,1603.1,935.11,23.66 ms
2022-03-08,17:12,Gentofte,565.21,280.61,5.49 ms
2022-12-05,16:00,Faxe,380.32,495.76,39.64 ms
2022-06-01,06:18,Fanø,2450.28,487.28,44.08 ms
2022-01-23,09:59,Kalundborg,90.0,51.32,6.18 ms
2022-01-30,05:50,Ishøj,669.1,260.07,54.12 ms
2022-11-28,01:43,Stevns,861.32,442.65,22.15 ms
2022-11-23,16:58,Rebild,546.48,368.58,55.23 ms
2022-08-24,19:49,Nordfyn,1706.43,1.2,42.92 ms
2022-12-28,07:08,Copenhagen,1984.38,419.92,19.02 ms
2022-01-21,15:30,Aalborg,618.56,727.25,14.69 ms
2022-10-20,12:18,Rudersdal,1863.56,441.02,29.94 ms
2022-02-12,02:57,Samsø,2366.25,439.31,42.1 ms
2022-06-27,22:50,Brønderslev,2108.3,411.61,7.63 ms
2022-02-26,23:28,Nordfyn,1299.62,9.89,33.9 ms
2022-10-05,13:57,Gribskov,1986.55,216.61,44.45 ms
2022-04-14,02:32,Gentofte,2328.2,768.59,16.87 ms
2022-06-28,07:50,Bornholm,2314.57,914.39,8.22 ms
2022-04-18,16:31,Langeland,413.84,1141.35,22.4 ms
2022-05-29,14:46,Rebild,1092.47,74.52,22.72 ms
2022-05-29,07:09,Tønder,2511.17,844.73,38.07 ms
2022-09-09,06:44,Aarhus,988.38,1213.49,15.62 ms
2022-07-13,02:59,Ringkøbing-Skjern,1644.55,1261.34,48.24 ms
2022-10-05,06:51,Tønder,819.9,756.88,39.99 ms
2022-09-22,19:36,Aalborg,2412.53,224.27,50.25 ms
2022-05-27,07:13,Fredericia,164.95,469.03,26.69 ms
2022-12-01,11:47,Vordingborg,180.06,612.76,38.0 ms
2022-01-29,14:32,Copenhagen,261.17,505.26,9.06 ms
2022-07-27,10:35,Nordfyn,569.67,529.48,20.61 ms
2022-10-27,21:23,Bornholm,1959.79,1224.88,46.66 ms
2022-04-10,14:47,Roskilde,178.53,818.98,45.27 ms
2022-07-29,21:49,Sønderborg,2274.42,523.1,52.43 ms
2022-06-25,03:10,Faaborg-Midtfyn,1131.38,355.24,33.9 ms
2022-01-23,10:51,Samsø,2270.53,1219.21,45.11 ms
2022-09-02,08:55,Favrskov,617.56,969.19,37.37 ms
2022-07-05,00:42,Billund,1280.86,134.3,39.02 ms
2022-02-17,21:33,Tønder,326.79,751.86,16.44 ms
2022-10-06,14:50,Gribskov,460.37,556.93,14.82 ms
2022-10-07,22:25,Favrskov,1799.47,692.59,49.91 ms
2022-05-01,02:47,Svendborg,896.82,771.09,41.68 ms
2022-11-28,15:50,Fredericia,2490.09,868.5,38.06 ms
2022-08-27,23:33,Kerteminde,1903.27,443.02,25.7 ms
2022-12-24,05:43,Odense,734.85,396.39,45.14 ms
2022-08-23,06:27,Furesø,2228.69,844.87,28.02 ms
2022-05-13,10:58,Nordfyn,1507.18,26.43,37.85 ms
2022-08-07,02:37,Hedensted,2366.95,151.85,36.05 ms
2022-04-04,11:46,Ballerup,1389.62,1006.5,4.49 ms
2022-11-22,11:59,Skive,2074.42,855.97,5.1 ms
2022-04-20,03:22,Ishøj,2038.36,899.56,3.32 ms
2022-10-30,17:34,Morsø,657.15,719.4,21.09 ms
2022-05-19,08:20,Guldborgsund,1535.66,993.62,38.65 ms
2022-04-02,16:34,Egedal,490.18,475.06,30.58 ms
2022-02-02,10:46,Greve,409.83,1066.1,35.85 ms
2022-07-18,01:33,Viborg,2498.04,1231.27,41.64 ms
2022-07-10,00:38,Copenhagen,1656.56,25.59,34.72 ms
2022-09-16,16:33,Odsherred,12.57,29.36,45.87 ms
2022-02-22,21:36,Høje-Taastrup,441.18,672.03,3.82 ms
2022-06-24,23:16,Hillerød,2464.13,1150.22,9.44 ms
2022-10-31,04:55,Lejre,470.8,603.85,8.22 ms
2022-12-05,17:07,Brønderslev,1935.07,260.15,42.89 ms
2022-03-07,23:26,Norddjurs,1467.99,353.45,54.21 ms
2022-08-15,18:26,Høje-Taastrup,1072.56,609.04,4.64 ms
2022-09-07,07:37,Halsnæs,215.77,759.65,35.15 ms
2022-12-04,23:34,Furesø,58.2,620.5,46.63 ms
2022-04-13,17:49,Stevns,2184.26,966.24,34.43 ms
2022-04-20,20:15,Dragør,1387.01,409.58,26.27 ms
2022-09-18,12:54,Skanderborg,1642.91,521.61,4.38 ms
2022-06-18,01:59,Ishøj,2243.44,1112.66,28.24 ms
2022-06-29,02:58,Guldborgsund,1290.31,156.05,7.55 ms
2022-03-17,19:24,Fredericia,2268.08,1204.31,33.33 ms
2022-09-29,22:58,Dragør,1303.16,1109.37,8.5 ms
2022-11-17,02:05,Allerød,2415.59,921.86,35.24 ms
2022-07-16,21:47,Thisted,1262.48,795.03,3.84 ms
2022-11-26,17:14,Rebild,1888.95,1251.3,31.03 ms
2022-09-15,12:34,Morsø,2428.31,252.47,42.66 ms
2022-04-01,04:26,Frederikshavn,2551.0,595.28,21.06 ms
2022-08-26,21:07,Faxe,525.68,301.84,16.65 ms
2022-01-27,15:20,Faaborg-Midtfyn,2141.09,713.82,48.36 ms
2022-10-29,10:52,Lejre,2054.95,264.31,23.76 ms
2022-09-05,14:10,Odsherred,2.94,988.37,26.12 ms
2022-05-30,01:31,Varde,1931.66,931.87,14.15 ms
2022-09-09,03:37,Glostrup,934.04,882.35,35.74 ms
2022-08-15,05:18,Bornholm,907.36,652.85,18.33 ms
2022-11-11,04:22,Lolland,2429.43,549.52,47.33 ms
2022-03-08,15:00,Ishøj,2224.06,1230.35,14.19 ms
2022-02-08,20:15,Hjørring,1870.62,428.49,2.86 ms
2022-02-11,03:59,Ikast-Brande,2291.4,658.28,20.26 ms
2022-12-17,01:31,Rudersdal,2310.39,1226.56,43.03 ms
2022-11-03,08:13,Tønder,1830.08,516.42,7.25 ms
2022-09-23,10:59,Hjørring,1266.77,248.28,55.02 ms
2022-11-05,15:37,Samsø,1245.95,415.05,38.44 ms
2022-07-27,18:12,Næstved,387.28,1224.97,51.76 ms
2022-10-24,15:01,Hvidovre,604.73,446.11,22.01 ms
2022-11-01,00:34,Copenhagen,4.46,1069.4,17.0 ms
2022-01-21,18:16,Brøndby,1665.95,231.21,11.23 ms
2022-07-15,01:10,Lolland,1381.21,828.26,39.87 ms
2022-09-20,22:12,Nyborg,1496.38,453.13,29.46 ms
2022-12-22,07:20,Ringsted,502.99,959.35,37.58 ms
2022-01-15,03:15,Nyborg,1644.15,636.52,16.77 ms
2022-06-20,15:52,Skive,609.53,431.63,35.31 ms
2022-11-29,00:33,Vordingborg,2277.24,995.01,45.37 ms
2022-08-09,21:07,Greve,1386.98,724.2,6.07 ms
2022-05-07,02:24,Norddjurs,2179.25,117.62,45.97 ms
2022-03-22,08:19,Middelfart,1605.98,978.68,31.36 ms
2022-03-02,03:14,Brønderslev,1656.64,997.24,43.16 ms
2022-01-21,10:56,Aarhus,1091.92,1239.36,12.05 ms
2022-11-29,11:05,Vordingborg,1657.04,1123.89,18.08 ms
2022-10-21,08:10,Egedal,1980.55,104.2,36.63 ms
2022-02-12,05:41,Struer,1055.62,525.53,50.76 ms
2022-05-19,19:14,Brønderslev,2219.11,1122.0,11.66 ms
2022-02-19,19:21,Varde,1586.46,1134.82,54.68 ms
2022-05-26,21:21,Svendborg,1193.46,453.11,24.84 ms
2022-04-23,23:58,Frederikshavn,449.19,311.91,29.36 ms
2022-03-22,03:36,Viborg,2054.86,1037.75,53.55 ms
2022-06-27,15:34,Favrskov,2162.23,1142.42,19.2 ms
2022-02-26,16:33,Horsens,177.44,776.83,39.81 ms
2022-04-18,13:05,Viborg,2475.43,1171.52,7.69 ms
2022-02-14,04:52,Vejen,443.25,847.24,21.95 ms
2022-05-10,10:10,Rebild,1882.07,212.15,26.77 ms
2022-09-21,01:24,Guldborgsund,944.53,792.47,51.27 ms
2022-04-02,21:02,Tønder,1778.17,660.09,14.44 ms
2022-01-27,16:12,Skive,1939.58,589.59,18.21 ms
2022-12-27,23:54,Fredensborg,950.06,1134.43,51.29 ms
2022-05-09,06:25,Holbæk,1072.7,269.49,54.95 ms
2022-02-04,00:38,Vejen,1440.49,907.59,31.6 ms
2022-06-29,21:09,Lolland,464.58,1124.87,24.8 ms
2022-07-18,14:40,Holbæk,629.11,99.54,5.31 ms
2022-09-20,21:52,Rebild,252.04,1185.3,51.55 ms
2022-08-10,22:05,Fanø,1204.51,400.66,9.56 ms
2022-07-15,10:42,Assens,69.03,455.0,21.21 ms
2022-06-18,05:53,Sorø,722.66,498.12,54.37 ms
2022-08-13,11:16,Odsherred,812.58,1043.96,53.91 ms
2022-06-23,12:43,Herlev,1169.99,309.88,9.28 ms
2022-08-22,09:29,Skive,854.99,395.39,34.51 ms
2022-12-29,05:55,Fredensborg,955.3,206.93,26.43 ms
2022-02-02,22:12,Helsingør,1603.25,474.19,45.84 ms
2022-07-13,13:16,Faaborg-Midtfyn,1717.06,333.86,54.3 ms
2022-12-03,18:25,Fredericia,82.7,446.1,19.94 ms
2022-03-03,19:52,Thisted,332.3,1073.63,10.9 ms
2022-03-07,05:20,Allerød,960.78,317.55,54.81 ms
2022-07-06,16:28,Ikast-Brande,2225.52,945.94,40.13 ms
2022-01-22,10:33,Skive,2428.17,915.98,27.46 ms
2022-02-02,23:43,Rudersdal,1775.61,1105.88,51.06 ms
2022-09-22,05:13,Ballerup,494.29,849.92,35.85 ms
2022-05-06,09:13,Roskilde,1308.63,202.51,6.97 ms
2022-10-15,11:46,Sorø,1242.7,952.31,36.21 ms
2022-02-25,09:57,Favrskov,1961.96,583.27,7.62 ms
2022-12-30,04:15,Vejle,397.05,982.03,16.8 ms
2022-01-07,15:16,Faxe,147.86,976.56,5.45 ms
2022-12-15,19:49,Hillerød,852.51,190.95,23.16 ms
2022-10-25,02:44,Brøndby,2284.51,953.57,6.29 ms
2022-08-26,14:01,Rødovre,1048.26,927.04,44.34 ms
2022-07-26,16:19,Kalundborg,2331.58,169.62,54.76 ms
2022-12-15,06:33,Fredensborg,222.61,675.17,19.42 ms
2022-08-23,19:58,Frederikssund,1197.23,982.28,50.96 ms
2022-08-08,04:07,Vejen,824.32,255.7,22.23 ms
2022-10-10,12:45,Rebild,1544.2,874.69,42.1 ms
2022-11-22,17:58,Dragør,2489.69,1094.24,38.78 ms
2022-11-07,05:25,Lolland,1036.4,636.13,12.31 ms
2022-05-17,13:10,Frederikshavn,797.62,829.53,28.44 ms
2022-11-04,22:25,Vejen,1246.8,431.67,39.42 ms
2022-05-31,16:37,Herning,2097.15,799.72,37.64 ms
2022-10-08,15:22,Copenhagen,1996.46,87.27,21.33 ms
2022-05-08,21:22,Faxe,333.33,68.07,49.56 ms
2022-03-16,23:26,Thisted,718.52,1204.39,19.08 ms
2022-08-13,23:23,Næstved,272.69,941.2,15.13 ms
2022-12-29,04:06,Tårnby,1987.85,735.09,32.94 ms
2022-03-10,10:25,Rødovre,343.83,203.26,4.24 ms
2022-12-19,17:53,Herlev,2239.79,547.37,40.16 ms
2022-05-07,04:30,Bornholm,890.67,450.17,7.85 ms
2022-12-18,14:51,Hørsholm,1018.77,98.41,36.28 ms
2022-06-04,19:08,Billund,1967.4,577.15,34.59 ms
2022-10-10,06:05,Kerteminde,376.33,616.37,35.47 ms
2022-02-01,15:25,Langeland,1324.35,647.73,17.59 ms
2022-02-12,22:12,Sorø,1070.05,615.09,15.2 ms
2022-09-15,01:34,Favrskov,2067.41,1238.81,9.2 ms
2022-08-09,02:17,Vejen,2248.54,572.43,37.0 ms
2022-09-28,03:08,Aarhus,2018.25,749.95,18.08 ms
2022-04-24,06:11,Hedensted,1706.55,1182.44,34.09 ms
2022-04-10,06:46,Herlev,2259.32,272.71,47.69 ms
2022-08-03,18:56,Sønderborg,448.92,991.59,46.12 ms
2022-01-12,23:12,Greve,1290.63,456.12,13.25 ms
2022-06-07,18:52,Køge,1593.85,609.43,8.02 ms
2022-06-11,05:58,Kalundborg,1368.41,1115.06,48.23 ms
2022-01-25,12:53,Favrskov,2061.07,172.08,12.63 ms
2022-07-26,22:09,Randers,1543.96,796.48,23.58 ms
2022-03-26,09:38,Syddjurs,1287.45,273.49,19.55 ms
2022-11-25,14:11,Hvidovre,1016.74,1265.42,8.48 ms
2022-07-20,18:51,Herning,2371.58,1260.49,17.69 ms
2022-02-04,17:20,Brøndby,388.76,64.3,26.29 ms
2022-02-24,21:13,Ishøj,1236.74,153.38,53.67 ms
2022-02-21,10:52,Silkeborg,1704.33,500.17,46.38 ms
2022-11-13,17:16,Hedensted,2062.65,553.6,37.4 ms
2022-04-29,23:44,Aalborg,1990.16,794.73,51.7 ms
2022-10-13,06:56,Thisted,1582.34,661.51,53.51 ms
2022-01-25,00:22,Vejle,704.39,345.72,49.95 ms
2022-04-24,09:26,Odder,402.67,1113.89,37.28 ms
2022-01-01,09:17,Aalborg,2514.48,67.62,45.78 ms
2022-09-14,06:53,Guldborgsund,747.27,364.23,43.47 ms
2022-12-14,12:25,Kerteminde,74.07,267.57,50.25 ms
2022-11-14,20:59,Assens,1161.61,702.09,6.05 ms
2022-06-01,18:33,Vallensbæk,1996.76,217.16,31.76 ms
2022-03-03,19:39,Holbæk,874.66,772.54,16.19 ms
2022-12-12,23:10,Brøndby,653.57,395.24,46.13 ms
2022-04-09,20:25,Aarhus,860.76,406.1,37.96 ms
2022-12-05,17:24,Tårnby,526.73,783.24,12.17 ms
2022-10-10,06:12,Aalborg,2272.15,997.76,20.99 ms
2022-12-12,02:42,Haderslev,1786.76,780.7,3.99 ms
2022-07-11,20:10,Albertslund,2323.12,559.67,33.7 ms
2022-03-17,15:21,Vejle,1439.53,716.12,28.41 ms
2022-06-27,18:38,Aabenraa,1737.83,1009.14,38.22 ms
2022-12-01,09:53,Greve,51.07,891.16,21.79 ms
2022-11-06,15:35,Helsingør,972.92,232.93,13.96 ms
2022-11-20,21:46,Gentofte,1071.21,96.02,43.36 ms
2022-06-04,18:33,Allerød,1724.31,14.17,23.73 ms
2022-03-24,18:55,Gentofte,1735.92,1143.24,41.58 ms
2022-01-14,22:57,Vallensbæk,1136.43,852.4,27.27 ms
2022-04-24,10:33,Aarhus,53.79,180.35,40.18 ms
2022-12-05,07:28,Halsnæs,1022.43,1203.83,20.06 ms
2022-08-09,20:56,Middelfart,2424.69,235.66,36.95 ms
2022-12-20,04:04,Allerød,858.2,965.56,10.15 ms
2022-12-15,01:38,Glostrup,1212.06,372.44,8.49 ms
2022-04-26,13:49,Stevns,1893.6,756.21,49.12 ms
2022-11-17,02:55,Frederikssund,657.42,146.37,46.26 ms
2022-03-26,16:36,Rebild,521.2,597.41,36.04 ms
2022-03-09,17:38,Viborg,47.47,256.81,34.02 ms
2022-11-05,08:23,Lejre,1018.37,1131.31,18.26 ms
2022-10-17,13:58,Herlev,1261.56,783.82,21.73 ms
2022-05-08,01:29,Norddjurs,441.85,889.46,24.35 ms
2022-09-21,14:38,Nyborg,778.96,303.86,23.79 ms
2022-09-02,01:38,Esbjerg,1859.84,968.9,7.85 ms
2022-11-01,23:20,Ballerup,906.91,165.5,45.13 ms
2022-03-15,09:28,Ærø,961.86,350.66,29.05 ms
2022-03-10,13:44,Egedal,681.68,619.76,51.52 ms
2022-12-24,14:52,Albertslund,502.27,615.4,37.76 ms
2022-11-11,00:32,Gribskov,2504.66,1057.66,49.63 ms
2022-02-22,23:10,Hvidovre,910.94,1089.91,16.04 ms
2022-05-13,17:11,Kalundborg,615.5,333.33,12.64 ms
2022-11-27,03:34,Aalborg,2513.99,1259.4,42.71 ms
2022-05-13,11:02,Furesø,1286.29,1007.0,51.42 ms
2022-10-24,13:15,Samsø,1763.81,33.07,49.57 ms
2022-06-26,21:46,Vesthimmerland,767.9,1216.32,24.7 ms
